tavg,tmin,tmax,prcp,pres,city,year,month,tavg_norm,tmin_norm,tmax_norm,prcp_norm,pres_norm,fuzzy_prcp_label,prcp_label_from_function
26.5,23.1,32.4,201.0,1010.2,2,2008,1,0.3947368421052631,0.2857142857142857,0.6612903225806449,0.1386095949439816,0.5660377358490615,Low,Low
26.4,23.3,31.7,541.0,1010.5,2,2008,1,0.3684210526315785,0.3428571428571426,0.5483870967741934,0.3827923010629129,0.622641509433959,High,High
26.5,23.4,32.0,390.0,1009.4,2,2008,1,0.3947368421052631,0.3714285714285706,0.596774193548387,0.2743464521689169,0.4150943396226322,Medium,High
26.1,23.4,31.0,690.0,1009.3,2,2008,1,0.2894736842105266,0.3714285714285706,0.4354838709677419,0.4898017810973857,0.3962264150943259,High,High
25.1,23.2,28.9,828.0,1010.7,2,2009,1,0.0263157894736845,0.3142857142857136,0.0967741935483867,0.5889112324044814,0.6603773584905717,High,High
26.2,23.2,31.5,434.0,1009.8,2,2009,1,0.3157894736842103,0.3142857142857136,0.5161290322580645,0.3059465670784257,0.4905660377358361,High,High
26.2,22.9,32.6,458.0,1010.5,2,2009,1,0.3157894736842103,0.2285714285714277,0.6935483870967744,0.3231829933927032,0.622641509433959,High,High
27.0,23.5,32.7,392.0,1009.7,2,2009,1,0.5263157894736841,0.3999999999999996,0.7096774193548392,0.2757828210284401,0.4716981132075512,Medium,High
26.7,23.2,32.8,405.0,1009.1,2,2009,1,0.4473684210526313,0.3142857142857136,0.7258064516129027,0.2851192186153404,0.3584905660377346,Medium,High
27.0,23.5,32.8,151.0,1010.1,2,2009,1,0.5263157894736841,0.3999999999999996,0.7258064516129027,0.1027003734559034,0.5471698113207552,Low,Low
26.9,23.0,32.8,154.0,1010.2,2,2009,1,0.4999999999999995,0.2571428571428567,0.7258064516129027,0.1048549267451881,0.5660377358490615,Low,Low
26.8,23.1,33.2,202.0,1009.8,2,2009,1,0.4736842105263159,0.2857142857142857,0.7903225806451617,0.1393277793737431,0.4905660377358361,Low,Low
27.0,23.2,32.5,190.0,1010.0,2,2009,1,0.5263157894736841,0.3142857142857136,0.6774193548387096,0.1307095662166044,0.5283018867924488,Low,Low
26.2,23.1,32.1,276.0,1010.9,2,2009,1,0.3157894736842103,0.2857142857142857,0.6129032258064518,0.1924734271760988,0.6981132075471629,Medium,Medium
26.2,23.2,31.7,597.0,1009.4,2,2009,1,0.3157894736842103,0.3142857142857136,0.5483870967741934,0.4230106291295604,0.4150943396226322,High,High
26.0,23.2,31.4,362.0,1010.9,2,2009,1,0.263157894736842,0.3142857142857136,0.4999999999999997,0.2542372881355932,0.6981132075471629,Medium,Medium
25.7,23.1,30.8,301.0,1011.7,2,2010,1,0.1842105263157892,0.2857142857142857,0.4032258064516129,0.2104280379201378,0.8490566037735922,Medium,Medium
26.8,23.7,32.3,236.0,1011.4,2,2010,1,0.4736842105263159,0.4571428571428565,0.6451612903225802,0.1637460499856363,0.7924528301886732,Low,Low
26.7,23.7,32.3,445.0,1011.2,2,2010,1,0.4473684210526313,0.4571428571428565,0.6451612903225802,0.3138465958058029,0.754716981132082,Medium,High
26.9,23.7,32.9,127.0,1010.7,2,2010,1,0.4999999999999995,0.4571428571428565,0.7419354838709675,0.0854639471416259,0.6603773584905717,Low,Low
27.4,24.1,33.0,183.0,1008.9,2,2010,1,0.6315789473684206,0.5714285714285714,0.7580645161290323,0.1256822752082734,0.3207547169811219,Low,Low
26.8,23.5,32.3,257.0,1010.4,2,2010,1,0.4736842105263159,0.3999999999999996,0.6451612903225802,0.1788279230106291,0.6037735849056527,Low,Medium
26.2,23.1,31.5,406.0,1010.3,2,2010,1,0.3157894736842103,0.2857142857142857,0.5161290322580645,0.2858374030451019,0.5849056603773464,High,High
26.4,22.9,32.3,307.0,1010.3,2,2010,1,0.3684210526315785,0.2285714285714277,0.6451612903225802,0.2147371444987072,0.5849056603773464,Medium,Medium
26.1,22.9,31.8,195.0,1010.2,2,2010,1,0.2894736842105266,0.2285714285714277,0.5645161290322581,0.1343004883654122,0.5660377358490615,Low,Low
26.6,23.0,32.6,142.0,1009.4,2,2010,1,0.4210526315789477,0.2571428571428567,0.6935483870967744,0.0962367135880494,0.4150943396226322,Low,Low
26.1,23.1,32.0,370.0,1009.3,2,2010,1,0.2894736842105266,0.2857142857142857,0.596774193548387,0.2599827635736857,0.3962264150943259,Medium,Medium
25.9,22.8,31.5,353.0,1008.0,2,2010,1,0.2368421052631574,0.1999999999999998,0.5161290322580645,0.2477736282677391,0.1509433962264078,Medium,Medium
25.5,22.9,30.8,443.0,1009.1,2,2011,1,0.131578947368421,0.2285714285714277,0.4032258064516129,0.3124102269462798,0.3584905660377346,High,High
25.7,22.8,31.3,305.0,1009.6,2,2011,1,0.1842105263157892,0.1999999999999998,0.4838709677419355,0.2133007756391841,0.4528301886792449,Medium,Medium
26.3,23.1,32.0,410.0,1009.6,2,2011,1,0.3421052631578948,0.2857142857142857,0.596774193548387,0.2887101407641482,0.4528301886792449,High,High
26.4,23.3,32.5,134.0,1010.0,2,2011,1,0.3684210526315785,0.3428571428571426,0.6774193548387096,0.0904912381499569,0.5283018867924488,Low,Low
26.8,23.3,33.0,267.0,1009.9,2,2011,1,0.4736842105263159,0.3428571428571426,0.7580645161290323,0.1860097673082447,0.5094339622641424,Low,Medium
26.9,23.5,32.4,222.0,1009.6,2,2011,1,0.4999999999999995,0.3999999999999996,0.6612903225806449,0.1536914679689744,0.4528301886792449,Low,Low
26.8,23.2,32.9,41.0,1009.2,2,2011,1,0.4736842105263159,0.3142857142857136,0.7419354838709675,0.0237000861821315,0.377358490566041,Low,Low
26.7,23.2,32.9,215.0,1009.3,2,2011,1,0.4473684210526313,0.3142857142857136,0.7419354838709675,0.1486641769606435,0.3962264150943259,Low,Low
26.6,23.3,32.5,106.0,1009.8,2,2011,1,0.4210526315789477,0.3428571428571426,0.6774193548387096,0.0703820741166331,0.4905660377358361,Low,Low
26.2,23.0,31.7,475.0,1009.2,2,2011,1,0.3157894736842103,0.2571428571428567,0.5483870967741934,0.3353921286986498,0.377358490566041,High,High
26.6,23.4,32.6,233.0,1008.5,2,2011,1,0.4210526315789477,0.3714285714285706,0.6935483870967744,0.1615914966963516,0.245283018867918,Low,Low
26.3,23.4,31.5,465.0,1008.5,2,2011,1,0.3421052631578948,0.3714285714285706,0.5161290322580645,0.3282102844010341,0.245283018867918,High,High
26.0,23.1,31.6,475.0,1008.7,2,2012,1,0.263157894736842,0.2857142857142857,0.5322580645161292,0.3353921286986498,0.2830188679245307,High,High
26.1,23.2,31.6,332.0,1008.8,2,2012,1,0.2894736842105266,0.3142857142857136,0.5322580645161292,0.2326917552427463,0.3018867924528156,Medium,Medium
26.2,23.0,31.9,341.0,1008.9,2,2012,1,0.3157894736842103,0.2571428571428567,0.5806451612903223,0.2391554151106004,0.3207547169811219,Medium,Medium
26.5,23.4,32.8,311.0,1009.7,2,2012,1,0.3947368421052631,0.3714285714285706,0.7258064516129027,0.2176098822177535,0.4716981132075512,Medium,Medium
27.0,23.6,33.3,174.0,1008.6,2,2012,1,0.5263157894736841,0.4285714285714285,0.8064516129032253,0.1192186153404194,0.2641509433962244,Low,Low
27.2,23.2,33.5,170.0,1008.9,2,2012,1,0.5789473684210523,0.3142857142857136,0.8387096774193549,0.1163458776213731,0.3207547169811219,Low,Low
26.5,23.2,32.4,239.0,1008.9,2,2012,1,0.3947368421052631,0.3142857142857136,0.6612903225806449,0.1659006032749209,0.3207547169811219,Low,Low
26.5,23.1,32.2,194.0,1009.7,2,2012,1,0.3947368421052631,0.2857142857142857,0.6290322580645166,0.1335823039356506,0.4716981132075512,Low,Low
27.1,23.4,33.0,86.0,1009.8,2,2012,1,0.5526315789473687,0.3714285714285706,0.7580645161290323,0.0560183855214018,0.4905660377358361,Low,Low
26.4,23.5,32.0,288.0,1010.3,2,2012,1,0.3684210526315785,0.3999999999999996,0.596774193548387,0.2010916403332375,0.5849056603773464,Medium,Medium
26.7,23.7,32.0,332.0,1010.0,2,2012,1,0.4473684210526313,0.4571428571428565,0.596774193548387,0.2326917552427463,0.5283018867924488,Medium,Medium
26.5,23.6,32.1,385.0,1009.3,2,2012,1,0.3947368421052631,0.4285714285714285,0.6129032258064518,0.2707555300201091,0.3962264150943259,Medium,Medium
26.6,23.7,31.8,130.0,1010.8,2,2013,1,0.4210526315789477,0.4571428571428565,0.5645161290322581,0.0876185004309106,0.6792452830188566,Low,Low
26.5,23.7,31.7,381.0,1009.6,2,2013,1,0.3947368421052631,0.4571428571428565,0.5483870967741934,0.2678827923010629,0.4528301886792449,Medium,Medium
27.2,23.8,33.1,210.0,1010.2,2,2013,1,0.5789473684210523,0.4857142857142855,0.774193548387097,0.1450732548118356,0.5660377358490615,Low,Low
27.1,23.8,32.8,225.0,1008.8,2,2013,1,0.5526315789473687,0.4857142857142855,0.7258064516129027,0.1558460212582591,0.3018867924528156,Low,Low
27.3,24.2,33.2,195.0,1008.9,2,2013,1,0.605263157894737,0.5999999999999994,0.7903225806451617,0.1343004883654122,0.3207547169811219,Low,Low
28.0,24.2,34.0,64.0,1007.9,2,2013,1,0.7894736842105262,0.5999999999999994,0.9193548387096774,0.0402183280666475,0.1320754716981014,Low,Low
27.0,23.2,32.9,132.0,1008.9,2,2013,1,0.5263157894736841,0.3142857142857136,0.7419354838709675,0.0890548692904337,0.3207547169811219,Low,Low
27.1,23.3,33.3,265.0,1009.4,2,2013,1,0.5526315789473687,0.3428571428571426,0.8064516129032253,0.1845733984487216,0.4150943396226322,Low,Medium
26.9,23.6,32.5,211.0,1009.4,2,2013,1,0.4999999999999995,0.4285714285714285,0.6774193548387096,0.1457914392415972,0.4150943396226322,Low,Low
26.5,23.1,32.7,189.0,1010.4,2,2013,1,0.3947368421052631,0.2857142857142857,0.7096774193548392,0.1299913817868428,0.6037735849056527,Low,Low
26.2,23.1,31.8,262.0,1008.8,2,2013,1,0.3157894736842103,0.2857142857142857,0.5645161290322581,0.1824188451594369,0.3018867924528156,Medium,Medium
26.1,23.5,31.1,514.0,1008.8,2,2013,1,0.2894736842105266,0.3999999999999996,0.4516129032258066,0.3634013214593507,0.3018867924528156,High,High
25.0,22.1,29.9,565.0,1011.3,2,2014,1,0.0,0.0,0.2580645161290319,0.4000287273771904,0.7735849056603669,High,High
26.2,22.2,32.3,38.0,1010.1,2,2014,1,0.3157894736842103,0.0285714285714279,0.6451612903225802,0.0215455328928468,0.5471698113207552,Low,Low
26.5,23.2,32.4,158.0,1010.5,2,2014,1,0.3947368421052631,0.3142857142857136,0.6612903225806449,0.1077276644642344,0.622641509433959,Low,Low
26.6,23.4,32.6,174.0,1010.0,2,2014,1,0.4210526315789477,0.3714285714285706,0.6935483870967744,0.1192186153404194,0.5283018867924488,Low,Low
27.0,23.9,32.7,179.0,1009.4,2,2014,1,0.5263157894736841,0.5142857142857135,0.7096774193548392,0.1228095374892272,0.4150943396226322,Low,Low
28.2,24.5,33.9,38.0,1008.4,2,2014,1,0.8421052631578944,0.6857142857142853,0.9032258064516128,0.0215455328928468,0.2264150943396117,Low,Low
28.2,24.1,34.5,92.0,1009.3,2,2014,1,0.8421052631578944,0.5714285714285714,1.0,0.0603274920999712,0.3962264150943259,Low,Low
26.1,23.2,31.7,439.0,1010.3,2,2014,1,0.2894736842105266,0.3142857142857136,0.5483870967741934,0.3095374892272335,0.5849056603773464,High,High
26.9,23.3,33.0,313.0,1010.3,2,2014,1,0.4999999999999995,0.3428571428571426,0.7580645161290323,0.2190462510772766,0.5849056603773464,Low,Medium
26.3,23.1,32.3,241.0,1010.4,2,2014,1,0.3421052631578948,0.2857142857142857,0.6451612903225802,0.1673369721344441,0.6037735849056527,Medium,Low
26.3,23.5,31.8,521.0,1009.9,2,2014,1,0.3421052631578948,0.3999999999999996,0.5645161290322581,0.3684286124676816,0.5094339622641424,High,High
26.2,23.3,31.6,584.0,1009.9,2,2014,1,0.3157894736842103,0.3428571428571426,0.5322580645161292,0.4136742315426601,0.5094339622641424,High,High
25.4,22.9,29.8,453.2,1009.7,2,2015,1,0.1052631578947364,0.2285714285714277,0.2419354838709677,0.3197357081298477,0.4716981132075512,High,High
25.8,23.0,30.5,389.6,1009.7,2,2015,1,0.2105263157894738,0.2571428571428567,0.3548387096774192,0.2740591783970123,0.4716981132075512,High,High
26.5,23.5,31.6,263.9,1009.7,2,2015,1,0.3947368421052631,0.3999999999999996,0.5322580645161292,0.1837833955759839,0.4716981132075512,Medium,Medium
27.0,23.7,31.8,263.9,1009.7,2,2015,1,0.5263157894736841,0.4571428571428565,0.5645161290322581,0.1837833955759839,0.4716981132075512,Medium,Medium
27.3,23.9,31.8,204.9,1009.7,2,2015,1,0.605263157894737,0.5142857142857135,0.5645161290322581,0.1414105142200517,0.4716981132075512,Low,Low
27.4,24.0,32.8,206.9,1009.7,2,2015,1,0.6315789473684206,0.5428571428571425,0.7258064516129027,0.1428468830795748,0.4716981132075512,Low,Low
27.4,23.7,31.8,175.3,1009.7,2,2015,1,0.6315789473684206,0.4571428571428565,0.5645161290322581,0.1201522550991094,0.4716981132075512,Low,Low
27.0,23.7,32.5,286.3,1009.7,2,2015,1,0.5263157894736841,0.4571428571428565,0.6774193548387096,0.1998707268026429,0.4716981132075512,Medium,Medium
27.3,24.0,31.8,76.9,1009.7,2,2015,1,0.605263157894737,0.5428571428571425,0.5645161290322581,0.0494829072105716,0.4716981132075512,Low,Low
27.3,23.9,32.7,236.5,1009.7,2,2015,1,0.605263157894737,0.5142857142857135,0.7096774193548392,0.164105142200517,0.4716981132075512,Low,Low
26.7,23.8,31.8,602.1,1009.7,2,2015,1,0.4473684210526313,0.4857142857142855,0.5645161290322581,0.4266733697213444,0.4716981132075512,High,High
26.7,23.7,31.8,499.9,1009.7,2,2015,1,0.4473684210526313,0.4571428571428565,0.5645161290322581,0.3532749209997127,0.4716981132075512,High,High
26.9,24.2,31.6,459.9,1009.7,2,2016,1,0.4999999999999995,0.5999999999999994,0.5322580645161292,0.3245475438092501,0.4716981132075512,High,High
26.9,24.3,31.5,633.6,1009.7,2,2016,1,0.4999999999999995,0.6285714285714283,0.5161290322580645,0.4492961792588336,0.4716981132075512,High,High
27.2,23.7,31.8,646.0,1009.7,2,2016,1,0.5789473684210523,0.4571428571428565,0.5645161290322581,0.458201666187877,0.4716981132075512,High,High
27.8,24.6,33.6,418.2,1009.7,2,2016,1,0.736842105263158,0.7142857142857143,0.8548387096774196,0.294599253088193,0.4716981132075512,High,High
27.6,24.6,31.8,305.2,1009.7,2,2016,1,0.6842105263157897,0.7142857142857143,0.5645161290322581,0.2134444125251364,0.4716981132075512,Medium,Medium
27.3,24.0,32.6,318.3,1009.7,2,2016,1,0.605263157894737,0.5428571428571425,0.6935483870967744,0.2228526285550129,0.4716981132075512,Medium,Medium
27.1,23.9,32.9,268.0,1009.7,2,2016,1,0.5526315789473687,0.5142857142857135,0.7419354838709675,0.1867279517380063,0.4716981132075512,Medium,Medium
28.2,24.1,33.9,266.7,1009.7,2,2016,1,0.8421052631578944,0.5714285714285714,0.9032258064516128,0.1857943119793162,0.4716981132075512,Medium,Medium
27.1,23.7,32.8,356.6,1009.7,2,2016,1,0.5526315789473687,0.4571428571428565,0.7258064516129027,0.2503590922148808,0.4716981132075512,Medium,Medium
27.2,23.7,32.8,263.9,1009.7,2,2016,1,0.5789473684210523,0.4571428571428565,0.7258064516129027,0.1837833955759839,0.4716981132075512,Medium,Medium
26.6,23.8,32.2,565.3,1009.7,2,2016,1,0.4210526315789477,0.4857142857142855,0.6290322580645166,0.4002441827061189,0.4716981132075512,High,High
26.5,23.3,32.1,424.8,1009.7,2,2016,1,0.3947368421052631,0.3428571428571426,0.6129032258064518,0.2993392703246194,0.4716981132075512,High,High
26.6,23.6,32.2,634.8,1009.7,2,2017,1,0.4210526315789477,0.4285714285714285,0.6290322580645166,0.4501580005745474,0.4716981132075512,High,High
26.0,23.7,31.0,796.4,1009.7,2,2017,1,0.263157894736842,0.4571428571428565,0.4354838709677419,0.566216604424016,0.4716981132075512,High,High
26.6,23.4,32.3,347.8,1009.7,2,2017,1,0.4210526315789477,0.3714285714285706,0.6451612903225802,0.244039069232979,0.4716981132075512,Medium,Medium
26.9,23.7,32.6,486.0,1009.7,2,2017,1,0.4999999999999995,0.4571428571428565,0.6935483870967744,0.343292157426027,0.4716981132075512,High,High
27.5,24.3,32.9,251.3,1009.7,2,2017,1,0.6578947368421051,0.6285714285714283,0.7419354838709675,0.1747342717609882,0.4716981132075512,Low,Medium
27.0,23.8,32.0,191.0,1009.7,2,2017,1,0.5263157894736841,0.4857142857142855,0.596774193548387,0.1314277506463659,0.4716981132075512,Low,Low
27.5,24.0,31.8,151.5,1009.7,2,2017,1,0.6578947368421051,0.5428571428571425,0.5645161290322581,0.1030594656707842,0.4716981132075512,Low,Low
26.6,23.7,31.8,348.3,1009.7,2,2017,1,0.4210526315789477,0.4571428571428565,0.5645161290322581,0.2443981614478598,0.4716981132075512,Medium,Medium
26.4,23.3,31.8,414.6,1009.7,2,2017,1,0.3684210526315785,0.3428571428571426,0.5645161290322581,0.2920137891410514,0.4716981132075512,High,High
26.8,23.7,31.8,187.2,1009.7,2,2017,1,0.4736842105263159,0.4571428571428565,0.5645161290322581,0.128698649813272,0.4716981132075512,Low,Low
26.6,23.9,31.5,382.4,1009.7,2,2017,1,0.4210526315789477,0.5142857142857135,0.5161290322580645,0.2688882505027291,0.4716981132075512,Medium,Medium
26.5,23.6,31.5,421.0,1009.7,2,2017,1,0.3947368421052631,0.4285714285714285,0.5161290322580645,0.2966101694915254,0.4716981132075512,High,High
26.1,23.3,31.8,658.5,1009.7,2,2018,1,0.2894736842105266,0.3428571428571426,0.5645161290322581,0.4671789715598965,0.4716981132075512,High,High
26.0,23.1,30.7,321.3,1009.7,2,2018,1,0.263157894736842,0.2857142857142857,0.3870967741935482,0.2250071818442976,0.4716981132075512,Low,Medium
26.6,23.7,31.8,252.7,1009.7,2,2018,1,0.4210526315789477,0.4571428571428565,0.5645161290322581,0.1757397299626543,0.4716981132075512,Medium,Medium
27.2,23.9,32.6,293.0,1009.7,2,2018,1,0.5789473684210523,0.5142857142857135,0.6935483870967744,0.2046825624820454,0.4716981132075512,Medium,Medium
26.9,23.8,31.8,225.8,1009.7,2,2018,1,0.4999999999999995,0.4857142857142855,0.5645161290322581,0.1564205688020683,0.4716981132075512,Low,Low
26.9,23.5,32.5,291.0,1009.7,2,2018,1,0.4999999999999995,0.3999999999999996,0.6774193548387096,0.2032461936225222,0.4716981132075512,Medium,Medium
27.4,23.7,33.0,72.0,1009.7,2,2018,1,0.6315789473684206,0.4571428571428565,0.7580645161290323,0.04596380350474,0.4716981132075512,Low,Low
27.6,23.6,33.6,183.9,1009.7,2,2018,1,0.6842105263157897,0.4285714285714285,0.8548387096774196,0.1263286411950588,0.4716981132075512,Low,Low
26.5,23.1,31.8,263.9,1009.7,2,2018,1,0.3947368421052631,0.2857142857142857,0.5645161290322581,0.1837833955759839,0.4716981132075512,Medium,Medium
26.2,23.4,31.4,212.2,1009.7,2,2018,1,0.3157894736842103,0.3714285714285706,0.4999999999999997,0.1466532605573111,0.4716981132075512,Low,Low
26.7,23.6,31.8,406.6,1009.8,2,2018,1,0.4473684210526313,0.4285714285714285,0.5645161290322581,0.2862683137029589,0.4905660377358361,High,High
26.6,23.6,31.8,510.8,1009.7,2,2018,1,0.4210526315789477,0.4285714285714285,0.5645161290322581,0.3611031312841137,0.4716981132075512,High,High
26.4,23.8,31.7,452.0,1010.5,2,2019,1,0.3684210526315785,0.4857142857142855,0.5483870967741934,0.3188738868141338,0.622641509433959,High,High
26.5,23.7,31.5,436.0,1011.7,2,2019,1,0.3947368421052631,0.4571428571428565,0.5161290322580645,0.3073829359379488,0.8490566037735922,Medium,High
27.0,23.5,33.2,169.0,1010.8,2,2019,1,0.5263157894736841,0.3999999999999996,0.7903225806451617,0.1156276931916116,0.6792452830188566,Low,Low
27.3,24.1,33.0,401.0,1009.5,2,2019,1,0.605263157894737,0.5714285714285714,0.7580645161290323,0.2822464808962941,0.4339622641509385,Low,High
27.5,24.0,33.5,137.0,1009.6,2,2019,1,0.6578947368421051,0.5428571428571425,0.8387096774193549,0.0926457914392415,0.4528301886792449,Low,Low
27.0,24.1,32.8,197.0,1009.3,2,2019,1,0.5263157894736841,0.5714285714285714,0.7258064516129027,0.1357368572249353,0.3962264150943259,Low,Low
26.9,23.4,32.5,104.0,1009.6,2,2019,1,0.4999999999999995,0.3714285714285706,0.6774193548387096,0.06894570525711,0.4528301886792449,Low,Low
27.2,23.6,33.4,257.0,1009.5,2,2019,1,0.5789473684210523,0.4285714285714285,0.82258064516129,0.1788279230106291,0.4339622641509385,Low,Medium
27.4,24.1,33.5,79.0,1010.3,2,2019,1,0.6315789473684206,0.5714285714285714,0.8387096774193549,0.0509910945130709,0.5849056603773464,Low,Low
26.2,23.4,31.5,129.0,1010.1,2,2019,1,0.3157894736842103,0.3714285714285706,0.5161290322580645,0.086900316001149,0.5471698113207552,Low,Low
26.8,23.8,32.8,259.0,1010.1,2,2019,1,0.4736842105263159,0.4857142857142855,0.7258064516129027,0.1802642918701522,0.5471698113207552,Low,Medium
26.2,23.6,31.4,397.0,1010.5,2,2019,1,0.3157894736842103,0.4285714285714285,0.4999999999999997,0.2793737431772479,0.622641509433959,High,High
26.6,24.2,31.8,210.0,1010.4,2,2020,1,0.4210526315789477,0.5999999999999994,0.5645161290322581,0.1450732548118356,0.6037735849056527,Low,Low
26.5,23.8,31.6,310.0,1011.5,2,2020,1,0.3947368421052631,0.4857142857142855,0.5322580645161292,0.2168916977879919,0.8113207547169795,Low,Medium
27.1,24.1,32.7,296.0,1010.6,2,2020,1,0.5526315789473687,0.5714285714285714,0.7096774193548392,0.20683711577133,0.6415094339622653,Low,Medium
27.1,24.2,33.0,193.0,1010.4,2,2020,1,0.5526315789473687,0.5999999999999994,0.7580645161290323,0.1328641195058891,0.6037735849056527,Low,Low
27.8,24.6,33.5,336.0,1009.4,2,2020,1,0.736842105263158,0.7142857142857143,0.8387096774193549,0.2355644929617925,0.4150943396226322,Low,Medium
26.9,23.9,32.5,389.0,1009.7,2,2020,1,0.4999999999999995,0.5142857142857135,0.6774193548387096,0.2736282677391554,0.4716981132075512,Medium,High
26.5,23.7,32.1,363.0,1009.0,2,2020,1,0.3947368421052631,0.4571428571428565,0.6129032258064518,0.2549554725653548,0.3396226415094283,Medium,Medium
27.2,23.6,32.9,181.0,1009.2,2,2020,1,0.5789473684210523,0.4285714285714285,0.7419354838709675,0.1242459063487503,0.377358490566041,Low,Low
26.2,23.4,31.9,248.0,1009.5,2,2020,1,0.3157894736842103,0.3714285714285706,0.5806451612903223,0.172364263142775,0.4339622641509385,Medium,Low
26.8,23.6,32.6,214.0,1008.8,2,2020,1,0.4736842105263159,0.4285714285714285,0.6935483870967744,0.1479459925308819,0.3018867924528156,Low,Low
26.4,23.6,31.8,336.0,1009.6,2,2020,1,0.3684210526315785,0.4285714285714285,0.5645161290322581,0.2355644929617925,0.4528301886792449,Medium,Medium
26.3,23.8,31.3,204.0,1008.8,2,2020,1,0.3421052631578948,0.4857142857142855,0.4838709677419355,0.1407641482332663,0.3018867924528156,Low,Low
25.8,23.4,30.6,558.0,1009.0,2,2021,1,0.2105263157894738,0.3714285714285706,0.370967741935484,0.3950014363688595,0.3396226415094283,Medium,High
26.1,23.0,31.4,149.0,1010.2,2,2021,1,0.2894736842105266,0.2571428571428567,0.4999999999999997,0.1012640045963803,0.5660377358490615,Low,Low
26.4,23.4,32.5,286.0,1009.7,2,2021,1,0.3684210526315785,0.3714285714285706,0.6774193548387096,0.1996552714737144,0.4716981132075512,Medium,Medium
27.1,23.5,33.6,127.0,1010.0,2,2021,1,0.5526315789473687,0.3999999999999996,0.8548387096774196,0.0854639471416259,0.5283018867924488,Low,Low
27.3,24.0,33.1,340.0,1008.7,2,2021,1,0.605263157894737,0.5428571428571425,0.774193548387097,0.2384372306808388,0.2830188679245307,Low,Medium
27.1,23.6,32.8,254.0,1009.9,2,2021,1,0.5526315789473687,0.4285714285714285,0.7258064516129027,0.1766733697213444,0.5094339622641424,Low,Medium
27.5,23.9,33.2,89.0,1009.0,2,2021,1,0.6578947368421051,0.5142857142857135,0.7903225806451617,0.0581729388106865,0.3396226415094283,Low,Low
26.3,23.2,31.8,320.0,1010.0,2,2021,1,0.3421052631578948,0.3142857142857136,0.5645161290322581,0.2240735420856075,0.5283018867924488,Medium,Medium
26.5,23.6,32.0,218.0,1009.5,2,2021,1,0.3947368421052631,0.4285714285714285,0.596774193548387,0.1508187302499281,0.4339622641509385,Low,Low
27.3,24.0,33.1,347.0,1009.3,2,2021,1,0.605263157894737,0.5428571428571425,0.774193548387097,0.2434645216891697,0.3962264150943259,Low,Medium
27.0,23.7,32.2,287.6,1008.4,2,2021,1,0.5263157894736841,0.4571428571428565,0.6290322580645166,0.2008043665613329,0.2264150943396117,Medium,Medium
26.7,23.7,32.5,378.4,1009.7,2,2021,1,0.4473684210526313,0.4571428571428565,0.6774193548387096,0.2660155127836828,0.4716981132075512,Medium,Medium
26.2,23.6,31.0,229.8,1009.8,2,2022,1,0.3157894736842103,0.4285714285714285,0.4354838709677419,0.1592933065211146,0.4905660377358361,Low,Low
26.5,23.6,32.2,396.5,1008.9,2,2022,1,0.3947368421052631,0.4285714285714285,0.6290322580645166,0.2790146509623671,0.3207547169811219,Medium,High
26.8,23.6,32.5,164.2,1008.5,2,2022,1,0.4736842105263159,0.4285714285714285,0.6774193548387096,0.1121804079287561,0.245283018867918,Low,Low
26.3,23.2,32.1,268.1,1008.7,2,2022,1,0.3421052631578948,0.3142857142857136,0.6129032258064518,0.1867997701809824,0.2830188679245307,Medium,Medium
27.3,23.9,32.9,263.9,1008.4,2,2022,1,0.605263157894737,0.5142857142857135,0.7419354838709675,0.1837833955759839,0.2264150943396117,Low,Medium
25.9,23.0,31.2,414.8,1008.8,2,2022,1,0.2368421052631574,0.2571428571428567,0.4677419354838708,0.2921574260270037,0.3018867924528156,High,High
26.6,23.1,32.5,91.5,1008.2,2,2022,1,0.4210526315789477,0.2857142857142857,0.6774193548387096,0.0599683998850904,0.1886792452830205,Low,Low
26.1,23.0,31.5,337.3,1008.6,2,2022,1,0.2894736842105266,0.2571428571428567,0.5161290322580645,0.2364981327204826,0.2641509433962244,Medium,Medium
25.9,23.0,31.2,267.0,1009.6,2,2022,1,0.2368421052631574,0.2571428571428567,0.4677419354838708,0.1860097673082447,0.4528301886792449,Medium,Medium
26.6,23.6,31.3,301.6,1009.2,2,2022,1,0.4210526315789477,0.4285714285714285,0.4838709677419355,0.2108589485779948,0.377358490566041,Medium,Medium
26.2,23.4,31.4,325.1,1009.2,2,2022,1,0.3157894736842103,0.3714285714285706,0.4999999999999997,0.2277362826773915,0.377358490566041,Medium,Medium
25.8,23.1,30.6,387.7,1008.7,2,2022,1,0.2105263157894738,0.2857142857142857,0.370967741935484,0.2726946279804653,0.2830188679245307,Medium,High
25.7,23.0,30.6,269.4,1009.1,2,2023,1,0.1842105263157892,0.2571428571428567,0.370967741935484,0.1877334099396724,0.3584905660377346,Medium,Medium
26.0,23.1,30.9,223.9,1009.4,2,2023,1,0.263157894736842,0.2857142857142857,0.4193548387096771,0.1550560183855213,0.4150943396226322,Low,Low
26.2,23.2,31.1,339.3,1010.3,2,2023,1,0.3157894736842103,0.3142857142857136,0.4516129032258066,0.2379345015800057,0.5849056603773464,Medium,Medium
26.9,23.6,32.3,136.5,1009.4,2,2023,1,0.4999999999999995,0.4285714285714285,0.6451612903225802,0.0922866992243608,0.4150943396226322,Low,Low
